youtube_id,source,title
8vckAup8e6E,channel,మార్పుకు మూలం దేవుని జోక్యం!! | Spiritual Warfare Series | Day 799 | Apo Dr Ophir | 01-Mar-2024
5IU9ebahojM,channel,01-Mar-24 | సత్యాన్వేషణ ఎందుకు | Satyanveshana Enduku | Ranjith Ophir Audio Messages
YTwtKD9uD5U,channel,28-Feb-2024 | Ophir Ministries AFGC( చిలుకూరు)  దైవసేవకుల సదస్సు | Ap Dr AS Ranjeet Ophir
OYCsn4ZiLqo,channel,27-Feb-2024 | సత్య సువార్త సభ మంగళగిరి విజయవాడ | Ap Dr AS Ranjeet Ophir
PpmTzhJcKVA,channel,26-Feb-2024 |AFGC TSN కాలని (VSP) 23వ వార్షికోత్సవం  | Ap Dr AS Ranjeet Ophir
-yS1PWdjGj4,channel,26-Feb-2024 |AFGC TSN కాలని (VSP) 23వ వార్షికోత్సవం  | Ap Dr AS Ranjeet Ophir
vdlk6PIrH8k,channel,26-Feb-2024 |AFGC TSN కాలని (VSP) 23వ వార్షికోత్సవం  | Ap Dr AS Ranjeet Ophir
k193jC7zzlA,channel,భక్తులు గుర్తించని దేవుడు..!! | Second Message | Sunday Service | Apo Dr Ranjeet Ophir | 25-Feb-2024
2BWEUNr8gPk,channel,"20-Feb-2024 |  Late Mrs. Addanki Soujatha Swamidas's  Centenary Celebrations | KPHB, Hyderabad"
zwcNcAn-hio,channel,"20-Feb-2024 |  Late Mrs. Addanki Soujatha Swamidas's  Centenary Celebrations | KPHB, Hyderabad"
brkkf88N0q8,channel,"20-Feb-2024 |  Late Mrs. Addanki Soujatha Swamidas's  Centenary Celebrations | KPHB, Hyderabad"
tpTg_tqWjbE,channel,19-Feb-2024 |  AFGC నూతన మందిరం ప్రతిష్టా మహోత్సవం! సూది వారి పాలెం. చీరాల| Apo Dr AS Ranjeet Ophir
mzV_l5nvuv0,channel,19-Feb-2024 |  AFGC నూతన మందిరం ప్రతిష్టా మహోత్సవం! సూది వారి పాలెం. చీరాల| Apo Dr AS Ranjeet Ophir
HMjvFBNtXCc,channel,దేవుని యెదుట మన అసలైన అర్హత! | Sunday Service | Second Message | Apo Dr  Ranjeet Ophir | 18-Feb-2024
YCY35fmqJjM,channel,18-Feb-2024 | Second Message | Sunday Service | Central Church | Apostle Dr AS Ranjeet Ophir
9Ptjp9vCUjE,channel,14-Feb-24 | Word of God | Raksheeth's 1st Birthday Celebration's | Mangalgiri | A S Ranjeet Ophir
Yy-BsdcojbI,channel,15-Feb-2024 | Fasting Prayer | Day 2 | Central Church Office | Apostle Dr AS Ranjeet Ophir
G-iK1aNaNuo,channel,14-Feb-24 | Raksheeth's 1st Birthday Celebration's | Mangalgiri
BsroO3U1OrU,channel,14-Feb-24 | Raksheeth's 1st Birthday Celebration's | Mangalgiri
gisS2XMIKYA,channel,10-Feb-24 | Gurram Raj Kumar's House Warming Ceremony | Pragathi Nagar
uBzvZPPIUvU,channel,12-Feb-2024 | Thanks Giving Ceremony | AFGC Rajendra Nagar
GztKWavstME,channel,12-Feb-2024 | Thanks Giving Ceremony | AFGC Rajendra Nagar
g3qfek80FTw,channel,12-Feb-2024 | Women's Fellowship | AFGC Rajendra Nagar | Apo Dr Ranjeet Ophir
qk7PMtTvLKY,channel,భక్తిహీనుల నాశనమే భక్తుల క్షేమం! | Spiritual Warfare Series | Day 798 | Apo Dr  Ophir | 12-Feb-2024
vZ04Z-B_E0E,channel,సంఘ ప్రార్థనలో అనంత శక్తి!! | Second Message | Sunday Service | Apo Dr Ranjeet Ophir | 11-Feb-2024
UncPyaODbbM,channel,క్షీరసాగర మధనం - Episode 174 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 09-Feb-2024
tHlGETn8_qM,channel,07-Feb-2024 | IPBP ఆంధ్ర ప్రదేశ్ ఎన్నికల శంఖారావం! | Dr Ranjeet Anna
tk_gFKefi9o,channel,06-Feb-2024 |ఆశీర్వాద కరమైన ఒకరోజు  సర్వసత్య మహాసభ ! ఏలూరు ! | Apo Dr AS Ranjeet Ophir
BUsSNdbuAdE,channel,06-Feb-2024 |AFGC  నూతన మందిర ప్రతిష్ట మహోత్సవం! ఏలూరు ! | Apo Dr AS Ranjeet Ophir
z6AMwkR1QLo,channel,06-Feb-2024 |AFGC  నూతన మందిర ప్రతిష్ట మహోత్సవం! ఏలూరు ! | Apo Dr AS Ranjeet Ophir
nsOLEGYxZzc,channel,05-Feb-2024 | అగాపే అభిషిక్త సేవకుల సదస్సు !  నిజాంపేట్ చర్చ్ గ్రౌండ్! | Apo Dr AS Ranjeet Ophir
r9oQ851mcDo,channel,"దైవ జనుడా! నీ దృష్టి దేనిమీద?? | Ordained Ministers Conference, TS | Apo Dr AS Ranjeet Ophir"
aRt5YATIXMY,channel,05-Feb-2024 | అగాపే అభిషిక్త సేవకుల సదస్సు !  నిజాంపేట్ చర్చ్ గ్రౌండ్! | Apo Dr AS Ranjeet Ophir
3AsKAd9uG2Q,channel,దహించని అగ్ని అయిన దేవుడు?? | Sunday Service | Second Message | Apo Dr Ranjeet Ophir | 04-Feb-2024
L9I8tBrMhLY,channel,04-Feb-2024 | Testimony & Ordination Ceremony of Bro Moshe
wKG9MO2e7D4,channel,క్షీరసాగర మధనం - Episode 173 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 02-Feb-2024
o1SaWl2cvmI,channel,విశ్వమే వ్యాపారమయం!! | Inauguration of Sis Sravani Amal's Boutique | Apo Ranjeet Ophir | 02-Feb-2024
eDKkTVjt1p8,channel,భ్రష్టత్వాన్ని తప్పించుకుందాం! | Sunday Service | First Message | AFGC Malkajgiri | 28-Jan-2024
HTdgNCXIr0k,channel,సరైన ఆరాధన క్రమం..! | Sunday Service | Second Message | Apostle Dr AS Ranjeet Ophir | 28-Jan-2024
K8aORudnWq8,channel,పసిబిడ్డలకు మాత్రమే ప్రవేశం..!! | Sunday Service | First Message  | Apo Ranjeet Ophir | 28-Jan-2024
JaVQZjpbSK4,channel,క్షీరసాగర మధనం - Episode 172 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 26-Jan-2023
RqTkPkWUk3o,channel,"26-Jan-2024 | 75th Republic Day Celebrations | RKP | Agape Church Grounds, Nizampet"
wcRBkM6jIgo,channel,"26-Jan-2024 | 75th Republic Day Celebrations | RKP | Agape Church Grounds, Nizampet"
GhKaLLe4dtY,channel,సత్య సంబంధుల హక్కు- దీర్ఘాయువు! | Spiritual Warfare Series | Day 797 | Apo Dr Ophir | 26-Jan-2024
HYFcYSQW2IE,channel,భ్రష్టులూ దేవుని పిల్లలే!! | Spiritual Warfare Series | Day 796 | Apo Dr Ranjeet Ophir | 25-Jan-2024
4YaFGRSowbs,channel,వేదన లేని ప్రార్థనలెందుకు?? | Carmel Prayer | Central Church | Apo Dr AS Ranjeet Ophir | 24-Jan-2024
0qoOcKXinqs,channel,21-Jan-2024 | Second Message | Sunday Service | Central Church | Ophir Ministries
OnnrLXkQcew,channel,20-Jan-2024 | Housewarming Ceremony of Bro Chandrashekar | Central Church | Apo Dr AS Ranjeet Ophir
YajXuBRTPRM,channel,క్షీరసాగర మధనం - Episode 171 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 19-Jan-2023
aFXz6bQRYd0,channel,20-Jan-2024 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 795 | Apo Dr AS Ranjeet Ophir
XcgEirw0-mU,channel,నిజమైన ప్రార్థనకు అసలైన ఆరంభం!! | Fasting Prayer | Day 2 | Apostle Dr AS Ranjeet Ophir | 18-Jan-2024
T2C3GNKZOHg,channel,ప్రతి రాత్రి ఒలీవల కొండకు ఎందుకు? | Spiritual Warfare Series | Day 794 | Apo Dr Ophir | 19-Jan-2024
kbasd1R-WHU,channel,ఉపవాస ఉద్యమమే అన్నిటికీ పరిష్కారం! | Fasting Prayer | Day 1 | Apo Dr AS Ranjeet Ophir | 17-Jan-2024
kJ83dcCn8R4,channel,15-Jan-2024 | Sis.Hima Bindu's Engagement Ceremony
B7PI4OwjxF0,channel,15-Jan-2024 | Sis.Hima Bindu's Engagement Ceremony
pdwwsTL6S8g,channel,14-Jan-2024 | Sis.Hima Bindu's Engagement Ceremony
8I0fq68nzYs,channel,Testimony of Mrs Sushma Ravikumar
cui3__bgd_c,channel,ప్రభురాత్రి  భోజన యోగ్యులు..!! | Sunday Service | First Message | Apo Dr Ranjeet Ophir | 14-Jan-2024
iygNoSq2dE8,channel,భక్తిసాధన శిఖరాగ్రం!! | Sunday Service | Second Message | Apostle Dr AS Ranjeet Ophir | 14-Jan-2024
J-1NecEGmWI,channel,క్షీరసాగర మధనం - Episode 170 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 12-Jan-2023
yawxxIsT6uU,channel,మన అసలైన శత్రువులు..!! | Spiritual Warfare Series | Day 793 | Apo Dr AS Ranjeet Ophir | 12-Jan-2024
TJ-t8osoZec,channel,11-Jan-2024 | Men's Fellowship |  Central Church | Word of God | Apostle Dr AS Ranjeet Ophir
3oMOgtpRhms,channel,విసుకకుండ ఎలా ప్రార్థించాలి!! | Spiritual Warfare Series | Day 792 | Apo Ranjeet Ophir | 10-Jan-2024
UBeNkVACEpU,channel,"కృపను గూర్చియు, న్యాయమును గూర్చియు!! | Spiritual Warfare Series | Day 791 | Apo Ophir | 09-Jan-2024"
Ovu7z_wu-Po,channel,08-Jan-2024 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 790 | Apo Dr AS Ranjeet Ophir
s9Ixw0tPvW0,channel,07-Jan-2024 | Testimonies of Sis Veena Agnijwala and Paul Gupta | Central Church | Ophir Ministries
q_njS54o8yA,channel,07-Jan-2024 | AFGC Malkajgiri | Apo Dr AS Ranjeet Ophir
w6GML-cFcv4,channel,07-Jan-2024 | Sunday Service | Central Church | Ophir Ministries
kzPIm0LzDts,channel,07-Jan-2024 | Sunday Service | Central Church | Ophir Ministries
FzSuE7GU5IY,channel,07-Jan-2024 | Sis. Veena Testimony | Central Church | Apostle Dr AS Ranjeet
-CwAmc0bLzk,channel,07-Jan-2024 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 789 | Apo Dr AS Ranjeet Ophir
Jj6ozVAbFCI,channel,క్షీరసాగర మధనం - Episode 169 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 05-Jan-2023
CAJw4JgY6Vc,channel,06-Jan-2024 | Housewarming Ceremony | Word of God | Apostle Dr AS Ranjeet Ophir
-PnaVjT6GSo,channel,06-Jan-2024 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 788 | Apo Dr AS Ranjeet Ophir
5570uV4sU68,channel,05-Jan-2024 | తెలంగాణ రాష్ట్ర అభిషిక్త దైవసేవకుల సదస్సు | Apo Dr AS Ranjeet Ophir
vPpVx0bQpiw,channel,ఇబ్బందులు ఎందుకు వస్తాయి?? | Spiritual Warfare Series | Day 787 | Apo Dr Ranjeet Ophir | 04-Jan-2024
tjYt8pSw_ts,channel,దేవుడు జరిగించబోతున్న క్రొత్త సంగతులు! | Spiritual Warfare Series | Day 786 | Dr Ophir | 03-Jan-2024
eFwTLro2abQ,channel,దేవుడిచ్చే చెక్కులు!!
xJwsM_uSfB0,channel,01-Jan-2024 | New Year Service | Central Church | Apostle Dr A S Ranjeet Ophir
kwSG84vi1G8,channel,01-Jan-2024 | New Year Service | Central Church | Apostle Dr A S Ranjeet Ophir
imRaQwWfOq8,channel,31-Dec-2023 | Watch Night Service | Central Church | Apostle Dr A S Ranjeet Ophir
GovQawXGdCU,channel,01-Jan-2024 | Midnight New Year Service | Word of God | Apostle Dr A S Ranjeet Ophir
msZs-5jb8J8,channel,31-Dec-2023 | Watch Night Service | Central Church | Apostle Dr A S Ranjeet Ophir
1R47Nk0w9vk,channel,31-Dec-2023 | Watch Night Service | Central Church | Apostle Dr A S Ranjeet Ophir
B9Z24Q_acQo,channel,31-Dec-2023 | Watch Night Service | Central Church | Apostle Dr A S Ranjeet Ophir
_kOBX9ONxcI,channel,31-Dec-2023 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet
x6WCcsYNRno,channel,క్షీరసాగర మధనం - Episode 168 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 29-Dec-2023
3OromtZ0n7Y,channel,జయజీవిత రహస్యం!!
9zvYJ7CI40Y,channel,29-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 785 | Apo Dr AS Ranjeet Ophir
lFvA9FBFIcs,channel,28-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 784 | Apo Dr AS Ranjeet Ophir
w_IupxGETcA,channel,27-12-2023 | అగాపే సెంట్రల్ చర్చ్ | స్త్రీల సమాజ కూట వార్షికోత్సవము
smBpWiyRC9w,channel,27-12-2023 | అగాపే సెంట్రల్ చర్చ్ | స్త్రీల సమాజ కూట వార్షికోత్సవము
Qpxkt8Ffh_0,channel,27-12-2023 | అగాపే సెంట్రల్ చర్చ్ | స్త్రీల సమాజ కూట వార్షికోత్సవము
5BVNx2mOhOg,channel,23-Dec-2023 | Thanksgiving Prayer Meet at Malkajgiri | Word of God | Apostle Dr AS Ranjeet Ophir
rrn52QM6Tjo,channel,"25-Dec-2023 | Christmas Celebrations | Devender Nagar,  Gajula Ramaram"
d0_yEE5wzLs,channel,25-Dec-2023 | Satyam Heights Christmas Celebrations | Apostle Dr AS Ranjeet Ophir
-iaGHi9k0CY,channel,25-Dec-2023 | Christmas Worship Service | AFGC Malkajgiri | Apostle Dr AS Ranjeet Ophir
8zzkXjVTZ08,channel,25-Dec-2023 | Satyam Heights Christmas Celebrations | Apostle Dr AS Ranjeet Ophir
0FR6RQCpos8,channel,25-Dec-2023 | Christmas Worship Service | Central Church | Apostle Dr AS Ranjeet Ophir
xn8mNWoxRww,channel,24-Dec-2023 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet OphirOphir
6Ou0T07r3g4,channel,24-Dec-2023 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet OphirOphir
-9-N0uHwiI0,channel,Pre-Christmas Bonfire | Central Church | Ophir Ministries Hyderabad
-O8IHBNzj3g,channel,22-Dec-2023 | Mega Christmas Celebrations | KPHB Community Hall | Hyderabad
_Xh4h-63rd4,channel,22-Dec-2023 | Mega Christmas Celebrations | KPHB Community Hall | Hyderabad
xATj0cMYAtw,channel,22-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 783 | Apo Dr AS Ranjeet Ophir
rhrBptSDy6c,channel,Semi-Christmas Celebrations | Ophir Ministries Hindi Service | Hyderabad | Apo Dr AS Ranjeet Ophir
wi7KKXf79Gw,channel,21-Dec-2023 | Bro యేసు బాబు గారి గృహంలో స్త్రీల సమాజ స్తుతి కూటం
CV0rMH5fRXs,channel,20-Dec-2023 | Christmas Celebrations | AFGC Jagathgirigutta | Ophir Ministries
u6F1LIETl74,channel,20-Dec-2023 | Christmas Celebrations | AFGC Jagathgirigutta
K5x4u-HOvb4,channel,20-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 782 | Apo Dr AS Ranjeet Ophir
L4CZiBP7BTE,channel,Weaning Ceremony of Ajaiy & Sulakshyna's Daughter | Central Church | Ophir Ministries | 14-Dec-2023
Ge0Hbf8LeK4,channel,17-Dec-2023 | Grand Christmas Celebrations | AFGC Malkajgiri | Secunderabad | Ophir Ministries
3XI6sgcPsqU,channel,17-Dec-2023 | Grand Christmas Celebrations | AFGC Malkajgiri | Secunderabad | Ophir Ministries
yaSWHwfcRvs,channel,17-Dec-2023 | Sunday Service | Second Message | Central Church | Apostle Dr AS Ranjeet Ophir
QZjLNWNlimM,channel,Ophir Ministries Calendar 2024 | Inauguration | Central Church | Apo Dr Ranjeet Ophir | 17-Dec-2023
xpoaKaWQDZs,channel,17-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 781 | Apo Dr AS Ranjeet Ophir
nrOa5DYTSFo,channel,క్షీరసాగర మధనం - Episode 167 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 15-Dec-2023
ErK2oN9hS2Q,channel,నీతి సూర్యునికి నమస్కరిద్దాం!! | Morning Meditation | Day 1000 | Yesu Kreesthu Krupanidhi Ministries
vJa6YmbKwJg,channel,16-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 780 | Apo Dr AS Ranjeet Ophir
xNlTfVythPY,channel,15-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 779 | Apo Dr AS Ranjeet Ophir
PHmgprqBYNk,channel,14-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 778 | Apo Dr AS Ranjeet Ophir
jN-I8eVD3H8,channel,దుఃఖంలో ధన్యత పుస్తక ఆవిష్కరణ | Pastor Issak | Ophir Ministries | 08-Dec-2023
UlrKEj6ECYk,channel,William Carey's Birthday Celebrations | Central Church | Apostle Dr A S Ranjeet Ophir | 11-Dec-2023
scr6Sif_kPQ,channel,12-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 777 | Apo Dr AS Ranjeet Ophir
YR3ftKJdoQw,channel,11-Dec-2023 | India Praja Bandhu Party Meet
WoHphhK-5us,channel,క్షీరసాగర మధనం - Episode 166 | అపొ డా ఓఫీర్ గారితో ప్రశ్నోత్తరి | 08-Dec-2023
JAyFaxmm8TI,channel,09-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 776 | Apo Dr AS Ranjeet Ophir
6_j2THRu5SU,channel,జల్లెడ పడుతున్న ఓఫీర్ గారు!!
A0VSKhy0hNo,channel,08-Dec-2023 | Housewarming Ceremony of Bro Stephen Nizamabad | Apostle Dr AS Ranjeet Ophir
rrwDTwKSkQI,channel,08-Dec-2023 | సంపూర్ణ రాత్రి ప్రార్థన | Spiritual Warfare Series | Day 775 | Apo Dr AS Ranjeet Ophir
